space_time_id,pop,rwi,error,lon_tile,lat_tile
2022_4_17_-4.6738_12.8592,33.46393620212253,-0.820,0.257,-525659.9083781936,1442076.9868621654
2022_4_17_-4.6738_12.8592,37.790228681697215,-0.820,0.257,-524732.245958627,1442076.9868621654
2022_4_17_-4.6738_12.8592,53.06020293724282,-0.820,0.257,-523804.5835390604,1442076.9868621654
2022_4_17_-4.6738_12.8592,73.78739169444799,-0.466,0.271,-522876.9211194937,1442076.9868621654
2022_4_17_-4.6738_12.8592,45.61395141233348,-0.466,0.271,-521949.25869992713,1442076.9868621654
2022_4_17_-4.6738_12.8592,56.69738857896373,-0.466,0.271,-521021.5962803605,1442076.9868621654
2022_4_17_-4.6738_12.8592,93.56737042091356,-0.390,0.257,-520093.9338607939,1442076.9868621654
2022_4_17_-4.6738_12.8592,61.397859307137395,-0.390,0.257,-519166.27144122723,1442076.9868621654
2022_4_17_-4.6738_12.8592,69.8299575531409,-0.233,0.272,-518238.6090216606,1442076.9868621654
2022_4_17_-4.6738_12.8592,90.3893839488328,-0.233,0.272,-517310.946602094,1442076.9868621654
2022_4_17_-4.6738_12.8592,46.78841252316573,-0.233,0.272,-516383.28418252734,1442076.9868621654
2022_4_17_-4.6738_12.8592,34.29369742814167,-0.233,0.272,-515455.62176296074,1442076.9868621654
2022_4_17_-4.6738_12.8592,42.95229590615999,-0.666,0.318,-514527.95934339415,1442076.9868621654
2022_4_17_-4.6738_12.8592,24.99194199581118,-0.666,0.318,-513600.2969238275,1442076.9868621654
2022_4_17_-4.6738_12.8592,27.75307982477592,-0.666,0.318,-512672.63450426084,1442076.9868621654
2022_4_17_-4.6738_12.8592,26.90726964148761,-0.847,0.258,-511744.9720846942,1442076.9868621654
2022_4_17_-4.6738_12.8592,26.093973912352823,-0.847,0.258,-510848.2358676839,1442116.8187344763
2022_4_17_-4.6738_12.8592,0.000879980181459,-0.847,0.258,-510352.77641368296,1442543.258464566
2022_4_17_-4.6738_12.8592,38.44918508046026,-0.581,0.258,-527515.2332173269,1441125.5280717218
2022_4_17_-4.6738_12.8592,28.276065960944322,-0.581,0.258,-526587.5707977603,1441125.5280717218
2022_4_17_-4.6738_12.8592,30.16002953271874,-0.820,0.257,-525659.9083781936,1441125.5280717218
2022_4_17_-4.6738_12.8592,35.172107766995666,-0.820,0.257,-524732.245958627,1441125.5280717218
2022_4_17_-4.6738_12.8592,56.59663587325628,-0.820,0.257,-523804.5835390604,1441125.5280717218
2022_4_17_-4.6738_12.8592,109.56517953322556,-0.466,0.271,-522876.9211194937,1441125.5280717218
2022_4_17_-4.6738_12.8592,64.44135121911516,-0.466,0.271,-521949.25869992713,1441125.5280717218
2022_4_17_-4.6738_12.8592,40.5032319936848,-0.466,0.271,-521021.5962803605,1441125.5280717218
2022_4_17_-4.6738_12.8592,45.38473769520075,-0.390,0.257,-520093.9338607939,1441125.5280717218
2022_4_17_-4.6738_12.8592,52.02861064503784,-0.390,0.257,-519166.27144122723,1441125.5280717218
2022_4_17_-4.6738_12.8592,92.61165884925988,-0.233,0.272,-518238.6090216606,1441125.5280717218
2022_4_17_-4.6738_12.8592,138.06797053435338,-0.233,0.272,-517310.946602094,1441125.5280717218
2022_4_17_-4.6738_12.8592,44.80486986162126,-0.233,0.272,-516383.28418252734,1441125.5280717218
2022_4_17_-4.6738_12.8592,32.72753851217628,-0.233,0.272,-515455.62176296074,1441125.5280717218
2022_4_17_-4.6738_12.8592,28.66205642793187,-0.233,0.272,-514527.95934339415,1441125.5280717218
2022_4_17_-4.6738_12.8592,23.630953410999076,-0.666,0.318,-513600.2969238275,1441125.5280717218
2022_4_17_-4.6738_12.8592,20.766562874886468,-0.847,0.258,-512672.63450426084,1441125.5280717218
2022_4_17_-4.6738_12.8592,18.734498583732538,-0.847,0.258,-511744.9720846942,1441125.5280717218
2022_4_17_-4.6738_12.8592,16.05058569166461,-0.847,0.258,-510944.94853702874,1441174.5753558837
2022_4_17_-4.6738_12.8592,34.54978310094924,-0.954,0.257,-527515.2332173269,1440174.1008150484
2022_4_17_-4.6738_12.8592,26.434983026585044,-0.954,0.257,-526587.5707977603,1440174.1008150484
2022_4_17_-4.6738_12.8592,25.990658553903337,-0.448,0.272,-525659.9083781936,1440174.1008150484
2022_4_17_-4.6738_12.8592,32.25525586278154,-0.448,0.272,-524732.245958627,1440174.1008150484
2022_4_17_-4.6738_12.8592,33.74677230070094,-0.448,0.272,-523804.5835390604,1440174.1008150484
2022_4_17_-4.6738_12.8592,55.57562776423193,-0.466,0.271,-522876.9211194937,1440174.1008150484
2022_4_17_-4.6738_12.8592,44.41225314981586,-0.466,0.271,-521949.25869992713,1440174.1008150484
2022_4_17_-4.6738_12.8592,32.53285933735412,-0.466,0.271,-521021.5962803605,1440174.1008150484
2022_4_17_-4.6738_12.8592,30.047979471078115,-0.390,0.257,-520093.9338607939,1440174.1008150484
2022_4_17_-4.6738_12.8592,36.17125835320687,-0.390,0.257,-519166.27144122723,1440174.1008150484
2022_4_17_-4.6738_12.8592,44.9303713347385,-0.715,0.257,-518238.6090216606,1440174.1008150484
2022_4_17_-4.6738_12.8592,50.575916901834354,-0.715,0.257,-517310.946602094,1440174.1008150484
2022_4_17_-4.6738_12.8592,37.02972049210399,-0.715,0.257,-516383.28418252734,1440174.1008150484
2022_4_17_-4.6738_12.8592,29.322418737283822,-0.715,0.257,-515455.62176296074,1440174.1008150484
2022_4_17_-4.6738_12.8592,22.148254500823207,-0.715,0.257,-514527.95934339415,1440174.1008150484
2022_4_17_-4.6738_12.8592,22.09102717060411,-0.847,0.258,-513600.2969238275,1440174.1008150484
2022_4_17_-4.6738_12.8592,19.301265945980283,-0.847,0.258,-512672.63450426084,1440174.1008150484
2022_4_17_-4.6738_12.8592,15.30752216016544,-0.847,0.258,-511744.9720846942,1440174.1008150484
2022_4_17_-4.6738_12.8592,5.970841224053477,-0.847,0.258,-511089.81337493064,1440236.8600713275
2022_4_17_-4.6738_12.8592,40.48422733174114,-0.954,0.257,-526587.5707977603,1439222.7050699312
2022_4_17_-4.6738_12.8592,28.844296003624542,-0.448,0.272,-525659.9083781936,1439222.7050699312
2022_4_17_-4.6738_12.8592,26.74943937822953,-0.448,0.272,-524732.245958627,1439222.7050699312
2022_4_17_-4.6738_12.8592,28.496559951034577,-0.448,0.272,-523804.5835390604,1439222.7050699312
2022_4_17_-4.6738_12.8592,29.716873214446956,-0.448,0.272,-522876.9211194937,1439222.7050699312
2022_4_17_-4.6738_12.8592,29.43093625546171,-0.553,0.257,-521949.25869992713,1439222.7050699312
2022_4_17_-4.6738_12.8592,27.468207344612413,-0.553,0.257,-521021.5962803605,1439222.7050699312
2022_4_17_-4.6738_12.8592,24.4025602179877,-0.826,0.257,-520093.9338607939,1439222.7050699312
2022_4_17_-4.6738_12.8592,28.20246043471929,-0.715,0.257,-519166.27144122723,1439222.7050699312
2022_4_17_-4.6738_12.8592,31.964914561948873,-0.715,0.257,-518238.6090216606,1439222.7050699312
2022_4_17_-4.6738_12.8592,32.417597299327326,-0.715,0.257,-517310.946602094,1439222.7050699312
2022_4_17_-4.6738_12.8592,30.003874049740286,-0.715,0.257,-516383.28418252734,1439222.7050699312
2022_4_17_-4.6738_12.8592,26.11404430104552,-0.715,0.257,-515455.62176296074,1439222.7050699312
2022_4_17_-4.6738_12.8592,20.86390391971172,-0.715,0.257,-514527.95934339415,1439222.7050699312
2022_4_17_-4.6738_12.8592,20.285128272512047,-0.847,0.258,-513600.2969238275,1439222.7050699312
2022_4_17_-4.6738_12.8592,20.443889928513585,-0.847,0.258,-512672.63450426084,1439222.7050699312
2022_4_17_-4.6738_12.8592,15.705976329669872,-0.847,0.258,-511791.1427224962,1439132.018071968
2022_4_17_-4.6738_12.8592,0.677958876226461,-0.847,0.258,-511237.25710443757,1439512.8253379932
2022_4_17_-4.6738_12.8592,35.20192669073366,-0.448,0.272,-525659.9083781936,1438271.3408141583
2022_4_17_-4.6738_12.8592,32.170659573513895,-0.448,0.272,-524732.245958627,1438271.3408141583
2022_4_17_-4.6738_12.8592,30.235623489658494,-0.448,0.272,-523804.5835390604,1438271.3408141583
2022_4_17_-4.6738_12.8592,28.03845661928847,-0.553,0.257,-522876.9211194937,1438271.3408141583
2022_4_17_-4.6738_12.8592,25.551324031045944,-0.553,0.257,-521949.25869992713,1438271.3408141583
2022_4_17_-4.6738_12.8592,23.30842377593673,-0.553,0.257,-521021.5962803605,1438271.3408141583
2022_4_17_-4.6738_12.8592,23.28833199190546,-0.826,0.257,-520093.9338607939,1438271.3408141583
2022_4_17_-4.6738_12.8592,27.90587542078119,-0.826,0.257,-519166.27144122723,1438271.3408141583
2022_4_17_-4.6738_12.8592,30.38240663034434,-0.715,0.257,-518238.6090216606,1438271.3408141583
2022_4_17_-4.6738_12.8592,47.38857001380677,-0.715,0.257,-517310.946602094,1438271.3408141583
2022_4_17_-4.6738_12.8592,36.06297814016606,-0.715,0.257,-516383.28418252734,1438271.3408141583
2022_4_17_-4.6738_12.8592,26.68358763217854,-0.715,0.257,-515455.62176296074,1438271.3408141583
2022_4_17_-4.6738_12.8592,28.37927124901307,-0.715,0.257,-514527.95934339415,1438271.3408141583
2022_4_17_-4.6738_12.8592,22.532403867238127,-0.847,0.258,-513600.2969238275,1438271.3408141583
2022_4_17_-4.6738_12.8592,19.692623100192087,-0.847,0.258,-512672.63450426084,1438271.3408141583
2022_4_17_-4.6738_12.8592,7.030918569718602,-0.847,0.258,-511991.8774283737,1438421.0303229387
2022_4_17_-4.6738_12.8592,39.7533471846868,-0.749,0.257,-524732.245958627,1437320.0080255195
2022_4_17_-4.6738_12.8592,35.0539945624619,-0.749,0.257,-523804.5835390604,1437320.0080255195
2022_4_17_-4.6738_12.8592,34.11683539656307,-0.553,0.257,-522876.9211194937,1437320.0080255195
2022_4_17_-4.6738_12.8592,30.875479306543753,-0.553,0.257,-521949.25869992713,1437320.0080255195
2022_4_17_-4.6738_12.8592,24.216564168961078,-0.553,0.257,-521021.5962803605,1437320.0080255195
2022_4_17_-4.6738_12.8592,24.911529061301717,-0.826,0.257,-520093.9338607939,1437320.0080255195
2022_4_17_-4.6738_12.8592,31.344806246833723,-0.826,0.257,-519166.27144122723,1437320.0080255195
2022_4_17_-4.6738_12.8592,31.07840028880662,-0.512,0.257,-518238.6090216606,1437320.0080255195
2022_4_17_-4.6738_12.8592,82.53777373039111,-0.512,0.257,-517310.946602094,1437320.0080255195
2022_4_17_-4.6738_12.8592,74.39821746999831,-0.512,0.257,-516383.28418252734,1437320.0080255195
2022_4_17_-4.6738_12.8592,27.3783923490869,-0.512,0.257,-515455.62176296074,1437320.0080255195
2022_4_17_-4.6738_12.8592,34.86580863899412,-0.770,0.258,-514527.95934339415,1437320.0080255195
2022_4_17_-4.6738_12.8592,22.082515598041866,-0.770,0.258,-513600.2969238275,1437320.0080255195
2022_4_17_-4.6738_12.8592,12.371409566611744,-0.262,0.258,-512759.1665646351,1437540.163711981
2022_4_17_-4.6738_12.8592,0.004360933700273,-0.262,0.258,-512204.69563893136,1437784.589458921
2022_4_17_-4.6738_12.8592,78.564252716967,-0.749,0.257,-523804.5835390604,1436368.7066818122
2022_4_17_-4.6738_12.8592,33.03996652047677,-0.512,0.257,-518238.6090216606,1436368.7066818122
2022_4_17_-4.6738_12.8592,38.70014948085167,-0.512,0.257,-517310.946602094,1436368.7066818122
2022_4_17_-4.6738_12.8592,39.35574535626522,-0.512,0.257,-516383.28418252734,1436368.7066818122
2022_4_17_-4.6738_12.8592,27.70982517892032,-0.770,0.258,-515455.62176296074,1436368.7066818122
2022_4_17_-4.6738_12.8592,24.122175730198403,-0.770,0.258,-514527.95934339415,1436368.7066818122
2022_4_17_-4.6738_12.8592,13.633868714722047,-0.770,0.258,-513820.8319382309,1436250.1617308413
2022_4_17_-4.6738_12.8592,0.351359657038178,-0.262,0.258,-513095.87027713214,1436754.7697568578
2022_4_17_-4.6738_12.8592,31.793086230096055,-0.853,0.273,-517310.946602094,1435417.4367608344
2022_4_17_-4.6738_12.8592,30.046479405198816,-0.853,0.273,-516383.28418252734,1435417.4367608344
2022_4_17_-4.6738_12.8592,26.69622220236991,-0.770,0.258,-515455.62176296074,1435535.9020706164
2022_4_17_-4.6738_12.8592,10.754421668997725,-0.770,0.258,-514694.26074484293,1435582.726440439
2022_4_17_-4.6738_12.8592,0.073009295045962,-0.770,0.258,-514042.66848059546,1435861.2324843653
2022_4_17_-4.6738_12.8592,61.396394899875006,-0.853,0.273,-517310.946602094,1434607.3031210375
2022_4_17_-4.6738_12.8592,31.749812364831218,-0.853,0.273,-516517.97137582896,1434539.356810818
2022_4_17_-4.6738_12.8592,3.006195313125976,-0.770,0.258,-515832.35690489353,1434749.148151632
2022_4_17_-4.6738_12.8592,35.31346558305121,-0.688,0.257,-525659.9083781943,1437320.0080255195
2022_4_17_-4.6738_12.8592,66.6301381823615,-0.688,0.257,-525659.9083781943,1436368.7066818117
2022_4_17_-4.6738_12.8592,105.77962309634118,-0.688,0.257,-524732.2459586277,1436368.7066818117
2022_4_17_-4.6738_12.8592,78.56425271704391,-0.688,0.257,-523804.583539061,1436368.7066818117
2022_4_17_-4.6738_12.8592,27.99909340614418,-1.007,0.257,-521021.59628036106,1436368.7066818117
2022_4_17_-4.6738_12.8592,27.651415410299833,-0.967,0.257,-520093.93386079447,1436368.7066818117
2022_4_17_-4.6738_12.8592,32.265430298953554,-0.967,0.257,-519166.2714412279,1436368.7066818117
2022_4_17_-4.6738_12.8592,30.241966928565418,-0.688,0.257,-525589.1580811494,1435440.995091109
2022_4_17_-4.6738_12.8592,96.38843232954991,-0.688,0.257,-524732.2459586277,1435421.3598925709
2022_4_17_-4.6738_12.8592,111.79510341579481,-0.688,0.257,-523804.583539061,1435417.436760834
2022_4_17_-4.6738_12.8592,81.82204870111543,-1.007,0.257,-522876.9211194944,1435417.436760834
2022_4_17_-4.6738_12.8592,36.734347074729406,-1.007,0.257,-521949.25869992777,1435417.436760834
2022_4_17_-4.6738_12.8592,28.81142844479327,-1.007,0.257,-521021.59628036106,1435417.436760834
2022_4_17_-4.6738_12.8592,31.920593126582514,-0.967,0.257,-520093.93386079447,1435417.436760834
2022_4_17_-4.6738_12.8592,34.88619052314516,-0.967,0.257,-519166.2714412279,1435417.436760834
2022_4_17_-4.6738_12.8592,34.605357576613926,-0.967,0.257,-518238.6090216613,1435417.436760834
2022_4_17_-4.6738_12.8592,8.926425152828827,-0.688,0.257,-524451.0619210986,1434658.7636804967
2022_4_17_-4.6738_12.8592,36.75678728383247,-0.688,0.257,-523804.583539061,1434713.9008770715
2022_4_17_-4.6738_12.8592,37.76267011434352,-1.007,0.257,-522876.9211194944,1434538.9257574966
2022_4_17_-4.6738_12.8592,32.35975700123788,-1.007,0.257,-521949.25869992777,1434466.1982403877
2022_4_17_-4.6738_12.8592,30.947620455224143,-1.007,0.257,-521021.59628036106,1434466.1982403877
2022_4_17_-4.6738_12.8592,30.928642152230246,-0.967,0.257,-520093.93386079447,1434466.1982403877
2022_4_17_-4.6738_12.8592,71.37625981169192,-0.967,0.257,-519166.2714412279,1434466.1982403877
2022_4_17_-4.6738_12.8592,49.0013152054853,-0.967,0.257,-518238.6090216613,1434466.1982403877
2022_4_17_-4.6738_12.8592,0.77924868347861,-1.007,0.257,-522516.20709388144,1433938.9278490464
2022_4_17_-4.6738_12.8592,5.885770531367452,-1.007,0.257,-521904.9710449408,1433865.0819850625
2022_4_17_-4.6738_12.8592,9.920982340053012,-1.007,0.257,-521021.59628036106,1433861.0769775473
2022_4_17_-4.6738_12.8592,10.786850269378535,-0.967,0.257,-520093.93386079447,1433836.7547689327
2022_4_17_-4.6738_12.8592,16.659953046590473,-0.967,0.257,-519166.2714412279,1433889.4243016187
2022_4_17_-4.6738_12.8592,4.962047130402952,-1.033,0.258,-518378.4477810522,1433912.9505516547
2022_4_17_-4.6738_12.8592,0.005610620687322,-1.033,0.258,-517767.21173211164,1433986.7964156386
2022_1_15_-4.466_13.0179,1.070853690733372,-0.353,0.273,-500290.0415223383,1471212.5334968287
2022_1_15_-4.466_13.0179,7.729345713173065,-0.353,0.273,-499661.9858341265,1471330.0546123027
2022_1_15_-4.466_13.0179,17.857290969053327,-0.353,0.273,-498757.6982107614,1471333.7343084933
2022_1_15_-4.466_13.0179,28.85172693714872,-0.353,0.273,-497830.03579119476,1471408.552885353
2022_1_15_-4.466_13.0179,54.551991252568115,-0.353,0.273,-496902.3733716281,1471427.0134282527
2022_1_15_-4.466_13.0179,72.25277805815124,-0.760,0.282,-495974.71095206146,1471371.3987835578
2022_1_15_-4.466_13.0179,60.229951160650245,-0.760,0.282,-495047.04853249487,1471270.994150401
2022_1_15_-4.466_13.0179,23.103239291425762,-0.760,0.282,-494267.99716469576,1471240.433980304
2022_1_15_-4.466_13.0179,0.060725107439222,-0.388,0.288,-493639.94147648383,1471122.91286483
2022_1_15_-4.466_13.0179,1.569700607574201,-0.626,0.265,-502152.48116303084,1470336.681432377
2022_1_15_-4.466_13.0179,8.558845085941249,-0.626,0.265,-501506.25961240503,1470555.3228198707
2022_1_15_-4.466_13.0179,14.737255070933905,-0.353,0.273,-500613.0230498946,1470564.7611070522
2022_1_15_-4.466_13.0179,22.44213287447393,-0.353,0.273,-499685.360630328,1470635.524112368
2022_1_15_-4.466_13.0179,32.32108564225697,-0.353,0.273,-498757.6982107614,1470635.524112368
2022_1_15_-4.466_13.0179,99.04174274872688,-0.353,0.273,-497830.03579119476,1470635.524112368
2022_1_15_-4.466_13.0179,120.65131513002784,-0.353,0.273,-496902.3733716281,1470635.524112368
2022_1_15_-4.466_13.0179,113.52815377268854,-0.760,0.282,-495974.71095206146,1470635.524112368
2022_1_15_-4.466_13.0179,124.64852225084869,-0.760,0.282,-495047.04853249487,1470635.524112368
2022_1_15_-4.466_13.0179,108.04035261658564,-0.760,0.282,-494119.3861129282,1470635.524112368
2022_1_15_-4.466_13.0179,43.247340638976716,-0.388,0.288,-493191.7236933616,1470446.296241033
2022_1_15_-4.466_13.0179,7.170489211720303,-0.388,0.288,-492423.723386417,1470405.1952697237
2022_1_15_-4.466_13.0179,0.05100589226188,-0.572,0.276,-491777.5018357913,1470186.55388223
2022_1_15_-4.466_13.0179,4.465909414516466,-0.385,0.264,-503073.3290052075,1469716.8503424758
2022_1_15_-4.466_13.0179,11.06015551819597,-0.385,0.264,-502468.3478890279,1469566.5634874972
2022_1_15_-4.466_13.0179,12.622043887291312,-0.673,0.263,-501540.68546946126,1469683.1089610164
2022_1_15_-4.466_13.0179,13.620139003627331,-0.564,0.267,-500613.0230498946,1469683.1089610164
2022_1_15_-4.466_13.0179,21.419280477121806,-0.564,0.267,-499685.360630328,1469683.1089610164
2022_1_15_-4.466_13.0179,27.98365739219287,-0.564,0.267,-498757.6982107614,1469683.1089610164
2022_1_15_-4.466_13.0179,103.87364585741932,-0.564,0.267,-497830.03579119476,1469683.1089610164
2022_1_15_-4.466_13.0179,122.06572774654137,-0.564,0.267,-496902.3733716281,1469683.1089610164
2022_1_15_-4.466_13.0179,100.26798748006695,-0.466,0.265,-495974.71095206146,1469683.1089610164
2022_1_15_-4.466_13.0179,103.898889429544,-0.466,0.265,-495047.04853249487,1469683.1089610164
2022_1_15_-4.466_13.0179,89.05996279053369,-0.466,0.265,-494119.3861129282,1469683.1089610164
2022_1_15_-4.466_13.0179,36.02193705498622,-0.388,0.288,-493191.7236933616,1469683.1089610164
2022_1_15_-4.466_13.0179,20.307085425903292,-0.388,0.288,-492264.06127379497,1469683.1089610164
2022_1_15_-4.466_13.0179,13.783513793727165,-0.572,0.276,-491517.54283125815,1469823.3834537566
2022_1_15_-4.466_13.0179,1.446716324581083,-0.572,0.276,-490757.8328741226,1469357.1962935822
2022_1_15_-4.466_13.0179,5.471502776279436,-0.385,0.264,-504176.4480550492,1468551.494505651
2022_1_15_-4.466_13.0179,10.990425150318723,-0.385,0.264,-503396.0103085945,1468716.4814354014
2022_1_15_-4.466_13.0179,10.765778640172007,-0.673,0.263,-502468.3478890279,1468730.7260115542
2022_1_15_-4.466_13.0179,12.049691906528974,-0.673,0.263,-501540.68546946126,1468730.7260115542
2022_1_15_-4.466_13.0179,12.859953693900184,-0.564,0.267,-500613.0230498946,1468730.7260115542
2022_1_15_-4.466_13.0179,19.429061228893588,-0.564,0.267,-499685.360630328,1468730.7260115542
2022_1_15_-4.466_13.0179,25.177640536944182,-0.564,0.267,-498757.6982107614,1468730.7260115542
2022_1_15_-4.466_13.0179,46.20440747298572,-0.564,0.267,-497830.03579119476,1468730.7260115542
2022_1_15_-4.466_13.0179,65.21439912595844,-0.564,0.267,-496902.3733716281,1468730.7260115542
2022_1_15_-4.466_13.0179,41.48906084301822,-0.466,0.265,-495974.71095206146,1468730.7260115542
2022_1_15_-4.466_13.0179,40.463815513911484,-0.466,0.265,-495047.04853249487,1468730.7260115542
2022_1_15_-4.466_13.0179,34.16923181491975,-0.466,0.265,-494119.3861129282,1468730.7260115542
2022_1_15_-4.466_13.0179,25.591958145762884,-0.466,0.265,-493191.7236933616,1468730.7260115542
2022_1_15_-4.466_13.0179,33.60784587937478,-0.679,0.274,-492264.06127379497,1468730.7260115542
2022_1_15_-4.466_13.0179,32.947710023096114,-0.597,0.259,-491336.3988542283,1468730.7260115542
2022_1_15_-4.466_13.0179,23.424358356285584,-0.597,0.259,-490442.9546461657,1468772.9376982509
2022_1_15_-4.466_13.0179,2.137302030572109,-0.597,0.259,-489844.5529878347,1468475.9857771033
2022_1_15_-4.466_13.0179,5.105982583431835,-0.385,0.264,-504981.37507451535,1467727.196200849
2022_1_15_-4.466_13.0179,14.034175968889935,-0.385,0.264,-504323.67272816115,1467764.4135773669
2022_1_15_-4.466_13.0179,12.91047907475283,-0.673,0.263,-503396.0103085945,1467778.3752416582
2022_1_15_-4.466_13.0179,14.610659468250555,-0.673,0.263,-502468.3478890279,1467778.3752416582
2022_1_15_-4.466_13.0179,15.926535817967569,-0.673,0.263,-501540.68546946126,1467778.3752416582
2022_1_15_-4.466_13.0179,12.432348756115568,-0.673,0.263,-500613.0230498946,1467778.3752416582
2022_1_15_-4.466_13.0179,16.10135343473583,-0.564,0.267,-499685.360630328,1467778.3752416582
2022_1_15_-4.466_13.0179,23.8805174836284,-0.564,0.267,-498757.6982107614,1467778.3752416582
2022_1_15_-4.466_13.0179,31.97489312881379,-0.564,0.267,-497830.03579119476,1467778.3752416582
2022_1_15_-4.466_13.0179,32.8621261925622,-0.564,0.267,-496902.3733716281,1467778.3752416582
2022_1_15_-4.466_13.0179,30.270699817788646,-0.466,0.265,-495974.71095206146,1467778.3752416582
2022_1_15_-4.466_13.0179,22.74834564004805,-0.466,0.265,-495047.04853249487,1467778.3752416582
2022_1_15_-4.466_13.0179,23.904542752597813,-0.466,0.265,-494119.3861129282,1467778.3752416582
2022_1_15_-4.466_13.0179,45.41795283371419,-0.679,0.274,-493191.7236933616,1467778.3752416582
2022_1_15_-4.466_13.0179,45.447609499017034,-0.679,0.274,-492264.06127379497,1467778.3752416582
2022_1_15_-4.466_13.0179,42.579122468814205,-0.597,0.259,-491336.3988542283,1467778.3752416582
2022_1_15_-4.466_13.0179,43.956334194487454,-0.597,0.259,-490408.7364346617,1467778.3752416582
2022_1_15_-4.466_13.0179,32.990250884778504,-0.597,0.259,-489582.4486510502,1467847.934539576
2022_1_15_-4.466_13.0179,0.946564599071741,-0.892,0.257,-488972.46954391734,1467453.819283856
2022_1_15_-4.466_13.0179,3.969760691854789,-0.382,0.262,-505779.38939969416,1466705.6437596192
2022_1_15_-4.466_13.0179,26.65970505030968,-0.382,0.262,-505251.3351477278,1466634.923447628
2022_1_15_-4.466_13.0179,24.395275118736727,-0.382,0.262,-504323.67272816115,1466826.0566290112
2022_1_15_-4.466_13.0179,22.639681700418485,-0.673,0.263,-503396.0103085945,1466826.0566290112
2022_1_15_-4.466_13.0179,22.278231387725878,-0.673,0.263,-502468.3478890279,1466826.0566290112
2022_1_15_-4.466_13.0179,22.11994933478622,-0.673,0.263,-501540.68546946126,1466826.0566290112
2022_1_15_-4.466_13.0179,14.795467006960768,-0.673,0.263,-500613.0230498946,1466826.0566290112
2022_1_15_-4.466_13.0179,13.80519108128019,-0.564,0.267,-499685.360630328,1466826.0566290112
2022_1_15_-4.466_13.0179,17.70545939027165,-0.564,0.267,-498757.6982107614,1466826.0566290112
2022_1_15_-4.466_13.0179,25.771535521830003,-0.564,0.267,-497830.03579119476,1466826.0566290112
2022_1_15_-4.466_13.0179,27.05549772492071,-0.564,0.267,-496902.3733716281,1466826.0566290112
2022_1_15_-4.466_13.0179,22.791420972436285,-0.466,0.265,-495974.71095206146,1466826.0566290112
2022_1_15_-4.466_13.0179,23.107038119048227,-0.466,0.265,-495047.04853249487,1466826.0566290112
2022_1_15_-4.466_13.0179,42.67586904738216,-0.679,0.274,-494119.3861129282,1466826.0566290112
2022_1_15_-4.466_13.0179,51.50797289103836,-0.679,0.274,-493191.7236933616,1466826.0566290112
2022_1_15_-4.466_13.0179,53.64426921407004,-0.679,0.274,-492264.06127379497,1466826.0566290112
2022_1_15_-4.466_13.0179,49.331661641058524,-0.597,0.259,-491336.3988542283,1466826.0566290112
2022_1_15_-4.466_13.0179,42.64136400803997,-0.597,0.259,-490408.7364346617,1466826.0566290112
2022_1_15_-4.466_13.0179,37.04659379157014,-0.597,0.259,-489481.0740150951,1466826.0566290112
2022_1_15_-4.466_13.0179,29.348126407876823,-0.892,0.257,-488796.9410709196,1466896.7769410023
2022_1_15_-4.466_13.0179,51.78545056945875,-0.382,0.262,-505965.23199968674,1465977.0591488972
2022_1_15_-4.466_13.0179,31.258667794007376,-0.382,0.262,-505251.3351477278,1465873.770151296
2022_1_15_-4.466_13.0179,25.939028846588386,-0.382,0.262,-504323.67272816115,1465873.770151296
2022_1_15_-4.466_13.0179,23.29115042986054,-0.673,0.263,-503396.0103085945,1465873.770151296
2022_1_15_-4.466_13.0179,22.251144518545633,-0.673,0.263,-502468.3478890279,1465873.770151296
2022_1_15_-4.466_13.0179,21.397166020554042,-0.673,0.263,-501540.68546946126,1465873.770151296
2022_1_15_-4.466_13.0179,18.304364865341427,-0.673,0.263,-500613.0230498946,1465873.770151296
2022_1_15_-4.466_13.0179,14.232189791970583,-0.477,0.289,-499685.360630328,1465873.770151296
2022_1_15_-4.466_13.0179,18.612274632106395,-0.477,0.289,-498757.6982107614,1465873.770151296
2022_1_15_-4.466_13.0179,24.255383620200078,-0.477,0.289,-497830.03579119476,1465873.770151296
2022_1_15_-4.466_13.0179,24.700715795238935,-0.477,0.289,-496902.3733716281,1465873.770151296
2022_1_15_-4.466_13.0179,31.835912675557235,-0.206,0.259,-495974.71095206146,1465873.770151296
2022_1_15_-4.466_13.0179,43.354771489847764,-0.206,0.259,-495047.04853249487,1465873.770151296
2022_1_15_-4.466_13.0179,54.62880072521855,-0.679,0.274,-494119.3861129282,1465873.770151296
2022_1_15_-4.466_13.0179,55.371067071533005,-0.679,0.274,-493191.7236933616,1465873.770151296
2022_1_15_-4.466_13.0179,60.12386722853919,-0.679,0.274,-492264.06127379497,1465873.770151296
2022_1_15_-4.466_13.0179,41.07899170778146,-0.597,0.259,-491336.3988542283,1465873.770151296
2022_1_15_-4.466_13.0179,59.69071368477715,-0.597,0.259,-490408.7364346617,1465873.770151296
2022_1_15_-4.466_13.0179,40.525976034554674,-0.597,0.259,-489481.0740150951,1465873.770151296
2022_1_15_-4.466_13.0179,87.98011304875457,-0.892,0.257,-488553.4115955284,1465686.4855653998
2022_1_15_-4.466_13.0179,5.470855105723106,-0.892,0.257,-488045.6979287206,1465789.774563001
2022_1_15_-4.466_13.0179,2.214586493842007,-0.846,0.259,-506697.244207524,1464562.8110082473
