space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2021_7_10_-3.709_13.6185,36.63735943348031,-0.378,0.277,14618,23,0.0016
2021_7_10_-3.709_13.6185,40.36179113012996,-0.378,0.277,16104,26,0.0016
2021_7_10_-3.709_13.6185,43.19012259100776,-0.347,0.271,17232,28,0.0016
2021_7_10_-3.709_13.6185,54.51629516869952,-0.347,0.271,21752,35,0.0016
2021_7_10_-3.709_13.6185,61.25712586922977,-0.347,0.271,24441,39,0.0016
2021_7_10_-3.709_13.6185,59.72538584135444,-0.701,0.273,15946,26,0.0016
2021_7_10_-3.709_13.6185,57.6845450022779,-0.701,0.273,15401,25,0.0016
2021_7_10_-3.709_13.6185,47.362710786236704,-0.212,0.267,18897,30,0.0016
2021_7_10_-3.709_13.6185,48.65542861140791,-0.212,0.267,19413,31,0.0016
2021_7_10_-3.709_13.6185,38.10994662069158,-0.212,0.267,15205,24,0.0016
2021_7_10_-3.709_13.6185,9.862966800238327,-0.062,0.257,5375,9,0.0016
2021_7_10_-3.709_13.6185,37.942178984328365,-0.412,0.274,15138,24,0.0016
2021_7_10_-3.709_13.6185,61.278664862623,-0.412,0.274,24450,39,0.0016
2021_7_10_-3.709_13.6185,59.87903102956962,-0.412,0.274,23891,38,0.0016
2021_7_10_-3.709_13.6185,49.28795957835648,-0.366,0.261,19665,31,0.0016
2021_7_10_-3.709_13.6185,39.07155112027804,-0.366,0.261,15589,25,0.0016
2021_7_10_-3.709_13.6185,37.985162171216665,-0.366,0.261,15156,24,0.0016
2021_7_10_-3.709_13.6185,36.06671636260555,-0.378,0.277,14390,23,0.0016
2021_7_10_-3.709_13.6185,39.19993290159694,-0.378,0.277,15640,25,0.0016
2021_7_10_-3.709_13.6185,46.6274214160489,-0.347,0.271,18604,30,0.0016
2021_7_10_-3.709_13.6185,62.56847670577585,-0.347,0.271,24964,40,0.0016
2021_7_10_-3.709_13.6185,72.14161868474338,-0.347,0.271,28784,46,0.0016
2021_7_10_-3.709_13.6185,105.68810639289504,-0.701,0.273,28218,45,0.0016
2021_7_10_-3.709_13.6185,63.54016090987823,-0.701,0.273,16965,27,0.0016
2021_7_10_-3.709_13.6185,58.022635064452814,-0.212,0.267,23151,37,0.0016
2021_7_10_-3.709_13.6185,36.15397578705184,-0.212,0.267,14425,23,0.0016
2021_7_10_-3.709_13.6185,4.342843603612692,-0.212,0.267,1732,3,0.0016
2021_7_10_-3.709_13.6185,10.880785417234277,-0.412,0.274,4341,7,0.0016
2021_7_10_-3.709_13.6185,43.444706691211685,-0.412,0.274,17334,28,0.0016
2021_7_10_-3.709_13.6185,56.54353549807978,-0.366,0.261,22560,36,0.0016
2021_7_10_-3.709_13.6185,47.1474088704785,-0.366,0.261,18811,30,0.0016
2021_7_10_-3.709_13.6185,38.84340570177446,-0.366,0.261,15498,25,0.0016
2021_7_10_-3.709_13.6185,35.138727129824744,-0.378,0.277,14020,22,0.0016
2021_7_10_-3.709_13.6185,37.77497961105368,-0.378,0.277,15072,24,0.0016
2021_7_10_-3.709_13.6185,51.69564055420598,-0.347,0.271,20626,33,0.0016
2021_7_10_-3.709_13.6185,64.2833674296667,-0.347,0.271,25649,41,0.0016
2021_7_10_-3.709_13.6185,174.6313758279926,-0.347,0.271,69677,111,0.0016
2021_7_10_-3.709_13.6185,252.9115269004644,-0.701,0.273,67527,108,0.0016
2021_7_10_-3.709_13.6185,79.5846446567609,-0.701,0.273,21249,34,0.0016
2021_7_10_-3.709_13.6185,57.895937000448704,-0.212,0.267,23100,37,0.0016
2021_7_10_-3.709_13.6185,12.489724654603949,-0.212,0.267,4983,8,0.0016
2021_7_10_-3.709_13.6185,7.75296065540059,-0.068,0.27,4225,7,0.0016
2021_7_10_-3.709_13.6185,30.42143312006301,-0.068,0.27,16579,27,0.0016
2021_7_10_-3.709_13.6185,35.66287208718236,-0.068,0.27,19436,31,0.0016
2021_7_10_-3.709_13.6185,36.37764809815315,0.036,0.276,19825,32,0.0016
2021_7_10_-3.709_13.6185,36.117127279327335,0.036,0.276,19683,31,0.0016
2021_7_10_-3.709_13.6185,48.21466054106918,-0.649,0.269,12873,21,0.0016
2021_7_10_-3.709_13.6185,63.99457031245093,-0.649,0.269,17086,27,0.0016
2021_7_10_-3.709_13.6185,95.86257095707032,-0.649,0.269,25595,41,0.0016
2021_7_10_-3.709_13.6185,110.25070861436122,0.016,0.271,60086,96,0.0016
2021_7_10_-3.709_13.6185,63.50024083796926,0.016,0.271,34607,55,0.0016
2021_7_10_-3.709_13.6185,17.377076067709098,0.016,0.271,9470,15,0.0016
2021_7_10_-3.709_13.6185,4.060302864798597,-0.068,0.27,2212,4,0.0016
2021_7_10_-3.709_13.6185,20.31375048215701,0.036,0.276,11070,18,0.0016
2021_7_10_-3.709_13.6185,35.35315187812705,0.036,0.276,19267,31,0.0016
2021_7_10_-3.709_13.6185,38.38768197197887,-0.649,0.269,10249,16,0.0016
2021_7_10_-3.709_13.6185,55.99115397750007,-0.649,0.269,14949,24,0.0016
2021_7_10_-3.709_13.6185,62.49475143419048,-0.649,0.269,16686,27,0.0016
2021_7_10_-3.709_13.6185,47.94611230903862,0.016,0.271,26130,42,0.0016
2021_7_10_-3.709_13.6185,9.658213907485356,0.016,0.271,5263,8,0.0016
2021_7_10_-3.709_13.6185,3.576482622406981,0.036,0.276,1949,3,0.0016
2021_7_10_-3.709_13.6185,20.156480179730604,-0.649,0.269,5381,9,0.0016
2021_7_10_-3.709_13.6185,27.55891202384228,-0.649,0.269,7358,12,0.0016
2021_7_10_-3.709_13.6185,12.036458557827594,-0.649,0.269,3213,5,0.0016
2021_7_10_-3.709_13.6185,0.083940496852168,-0.944,0.265,22,0,0.0016
2022_1_16_-3.8308_13.3821,0.373555574819071,-0.216,0.259,149,0,0.0016
2022_1_16_-3.8308_13.3821,5.523744519293985,-0.216,0.259,2203,4,0.0016
2022_1_16_-3.8308_13.3821,4.4971441977e-05,-0.168,0.262,0,0,0.0016
2022_1_16_-3.8308_13.3821,4.80556657616888,-0.511,0.259,1917,3,0.0016
2022_1_16_-3.8308_13.3821,14.079437935214598,-0.216,0.259,5617,9,0.0016
2022_1_16_-3.8308_13.3821,15.916365642796316,-0.216,0.259,6350,10,0.0016
2022_1_16_-3.8308_13.3821,23.242668330759003,-0.216,0.259,9273,15,0.0016
2022_1_16_-3.8308_13.3821,24.9147953114622,-0.168,0.262,13578,22,0.0016
2022_1_16_-3.8308_13.3821,7.846825540448056,-0.168,0.262,4276,7,0.0016
2022_1_16_-3.8308_13.3821,1.925074638942583,-0.511,0.259,768,1,0.0016
2022_1_16_-3.8308_13.3821,17.049467155714662,-0.511,0.259,6802,11,0.0016
2022_1_16_-3.8308_13.3821,23.70799887653473,-0.511,0.259,9459,15,0.0016
2022_1_16_-3.8308_13.3821,23.003114388502773,-0.216,0.259,9178,15,0.0016
2022_1_16_-3.8308_13.3821,16.945998532829176,-0.216,0.259,6761,11,0.0016
2022_1_16_-3.8308_13.3821,17.085825917288343,-0.216,0.259,6817,11,0.0016
2022_1_16_-3.8308_13.3821,25.036453426336088,-0.168,0.262,13644,22,0.0016
2022_1_16_-3.8308_13.3821,32.74037045400233,-0.168,0.262,17843,29,0.0016
2022_1_16_-3.8308_13.3821,25.123318613194147,-0.69,0.263,6707,11,0.0016
2022_1_16_-3.8308_13.3821,5.898318017554448,-0.69,0.263,1574,3,0.0016
2022_1_16_-3.8308_13.3821,10.117280697697032,-0.137,0.274,5513,9,0.0016
2022_1_16_-3.8308_13.3821,30.35011751469228,-0.137,0.274,16540,26,0.0016
2022_1_16_-3.8308_13.3821,32.74247824905283,-0.511,0.259,13064,21,0.0016
2022_1_16_-3.8308_13.3821,24.27138285451784,-0.511,0.259,9684,15,0.0016
2022_1_16_-3.8308_13.3821,22.83897453102774,-0.216,0.259,9112,15,0.0016
2022_1_16_-3.8308_13.3821,19.021810089056604,-0.216,0.259,7589,12,0.0016
2022_1_16_-3.8308_13.3821,14.591717355056518,-0.216,0.259,5822,9,0.0016
2022_1_16_-3.8308_13.3821,17.316492088090072,-0.168,0.262,9437,15,0.0016
2022_1_16_-3.8308_13.3821,22.248051354820024,-0.581,0.267,8876,14,0.0016
2022_1_16_-3.8308_13.3821,22.40108639605549,-0.581,0.267,8938,14,0.0016
2022_1_16_-3.8308_13.3821,24.193162112442003,-0.581,0.267,9653,15,0.0016
2022_1_16_-3.8308_13.3821,16.63498177756324,-0.581,0.267,6637,11,0.0016
2022_1_16_-3.8308_13.3821,3.061097624623421,-0.581,0.267,1221,2,0.0016
2022_1_16_-3.8308_13.3821,6.00052772757526,-0.137,0.274,3270,5,0.0016
2022_1_16_-3.8308_13.3821,76.03950536950362,-0.137,0.274,41441,66,0.0016
2022_1_16_-3.8308_13.3821,38.59205386061976,-0.137,0.274,21032,34,0.0016
2022_1_16_-3.8308_13.3821,32.658776982507426,-0.537,0.261,13030,21,0.0016
2022_1_16_-3.8308_13.3821,25.296236592111537,-0.537,0.261,10093,16,0.0016
2022_1_16_-3.8308_13.3821,22.564478862543837,-0.537,0.261,9003,14,0.0016
2022_1_16_-3.8308_13.3821,18.80879737448008,-0.216,0.259,7504,12,0.0016
2022_1_16_-3.8308_13.3821,14.38088541252601,-0.216,0.259,5737,9,0.0016
2022_1_16_-3.8308_13.3821,14.78701832874257,-0.581,0.267,5900,9,0.0016
2022_1_16_-3.8308_13.3821,16.87010419620105,-0.581,0.267,6731,11,0.0016
2022_1_16_-3.8308_13.3821,18.478696671372717,-0.581,0.267,7372,12,0.0016
2022_1_16_-3.8308_13.3821,19.423351439004943,-0.581,0.267,7749,12,0.0016
2022_1_16_-3.8308_13.3821,21.597490665951543,-0.581,0.267,8617,14,0.0016
2022_1_16_-3.8308_13.3821,22.623798851267672,-0.581,0.267,9026,14,0.0016
2022_1_16_-3.8308_13.3821,15.700767549288702,0.024,0.261,8556,14,0.0016
2022_1_16_-3.8308_13.3821,2.82347442544161,0.024,0.261,1538,2,0.0016
2022_1_16_-3.8308_13.3821,24.241051872520178,-0.324,0.26,9672,15,0.0016
2022_1_16_-3.8308_13.3821,38.29944377100736,-0.324,0.26,15281,24,0.0016
2022_1_16_-3.8308_13.3821,37.35644690094601,-0.537,0.261,14905,24,0.0016
2022_1_16_-3.8308_13.3821,30.371243899980875,-0.537,0.261,12118,19,0.0016
2022_1_16_-3.8308_13.3821,23.26852193531119,-0.537,0.261,9284,15,0.0016
2022_1_16_-3.8308_13.3821,22.275235251389777,-0.537,0.261,8887,14,0.0016
2022_1_16_-3.8308_13.3821,18.09457405609793,-0.537,0.261,7219,12,0.0016
2022_1_16_-3.8308_13.3821,18.41191744612174,-0.562,0.266,7346,12,0.0016
2022_1_16_-3.8308_13.3821,20.74294591666609,-0.48,0.275,8276,13,0.0016
2022_1_16_-3.8308_13.3821,22.01243760323522,-0.48,0.275,8782,14,0.0016
2022_1_16_-3.8308_13.3821,22.243234790322838,-0.48,0.275,8875,14,0.0016
2022_1_16_-3.8308_13.3821,21.50851682688172,-0.48,0.275,8581,14,0.0016
2022_1_16_-3.8308_13.3821,22.191517333679972,-0.48,0.275,8854,14,0.0016
2022_1_16_-3.8308_13.3821,23.330200828525573,-0.48,0.275,9308,15,0.0016
2022_1_16_-3.8308_13.3821,26.61324765649684,-0.39,0.29,10618,17,0.0016
2022_1_16_-3.8308_13.3821,33.1277767673505,-0.39,0.29,13217,21,0.0016
2022_1_16_-3.8308_13.3821,35.317383882199444,-0.39,0.29,14091,23,0.0016
2022_1_16_-3.8308_13.3821,6.490285723907691,-0.39,0.29,2589,4,0.0016
2022_1_16_-3.8308_13.3821,6.3919204605264,-0.339,0.288,2550,4,0.0016
2022_1_16_-3.8308_13.3821,31.404566068957028,-0.324,0.26,12530,20,0.0016
2022_1_16_-3.8308_13.3821,31.600963913522317,-0.324,0.26,12608,20,0.0016
2022_1_16_-3.8308_13.3821,28.678707590169378,-0.537,0.261,11442,18,0.0016
2022_1_16_-3.8308_13.3821,24.5211865772474,-0.537,0.261,9783,16,0.0016
2022_1_16_-3.8308_13.3821,22.93154127645869,-0.537,0.261,9149,15,0.0016
2022_1_16_-3.8308_13.3821,21.09703842638805,-0.537,0.261,8417,13,0.0016
2022_1_16_-3.8308_13.3821,21.5501085907018,-0.537,0.261,8598,14,0.0016
2022_1_16_-3.8308_13.3821,22.75659867081552,-0.562,0.266,9079,15,0.0016
2022_1_16_-3.8308_13.3821,23.452337745631915,-0.562,0.266,9357,15,0.0016
2022_1_16_-3.8308_13.3821,23.75178470471793,-0.48,0.275,9476,15,0.0016
2022_1_16_-3.8308_13.3821,23.327527961495527,-0.48,0.275,9307,15,0.0016
2022_1_16_-3.8308_13.3821,24.154138185522086,-0.48,0.275,9637,15,0.0016
2022_1_16_-3.8308_13.3821,24.060598767782142,-0.48,0.275,9600,15,0.0016
2022_1_16_-3.8308_13.3821,24.36323671833132,-0.48,0.275,9720,16,0.0016
2022_1_16_-3.8308_13.3821,25.14462632400474,-0.39,0.29,10032,16,0.0016
2022_1_16_-3.8308_13.3821,31.62249930912605,-0.39,0.29,12617,20,0.0016
2022_1_16_-3.8308_13.3821,41.11154945065893,-0.39,0.29,16403,26,0.0016
2022_1_16_-3.8308_13.3821,48.12576305751302,-0.39,0.29,19202,31,0.0016
2022_1_16_-3.8308_13.3821,22.1626017998537,-0.227,0.258,8842,14,0.0016
2022_1_16_-3.8308_13.3821,0.321317562086587,-0.227,0.258,128,0,0.0016
2022_1_16_-3.8308_13.3821,15.573095425317264,-0.339,0.288,6213,10,0.0016
2022_1_16_-3.8308_13.3821,23.478311658259383,-0.324,0.26,9367,15,0.0016
2022_1_16_-3.8308_13.3821,23.16263720012733,-0.324,0.26,9241,15,0.0016
2022_1_16_-3.8308_13.3821,23.28113851333709,-0.537,0.261,9289,15,0.0016
2022_1_16_-3.8308_13.3821,22.06948296116927,-0.537,0.261,8805,14,0.0016
2022_1_16_-3.8308_13.3821,22.98821025968285,-0.537,0.261,9172,15,0.0016
2022_1_16_-3.8308_13.3821,20.921761455111984,-0.537,0.261,8347,13,0.0016
2022_1_16_-3.8308_13.3821,22.64750485219861,-0.562,0.266,9036,14,0.0016
2022_1_16_-3.8308_13.3821,24.411420700157866,-0.562,0.266,9740,16,0.0016
2022_1_16_-3.8308_13.3821,28.434034653049174,-0.562,0.266,11345,18,0.0016
2022_1_16_-3.8308_13.3821,32.26961507101827,-0.562,0.266,12875,21,0.0016
2022_1_16_-3.8308_13.3821,30.77183150288736,-0.48,0.275,12277,20,0.0016
2022_1_16_-3.8308_13.3821,29.656555398887207,-0.48,0.275,11832,19,0.0016
2022_1_16_-3.8308_13.3821,33.576279899394336,-0.48,0.275,13396,21,0.0016
2022_1_16_-3.8308_13.3821,30.658903684736927,-0.48,0.275,12232,20,0.0016
2022_1_16_-3.8308_13.3821,26.883359409888577,-0.39,0.29,10726,17,0.0016
2022_1_16_-3.8308_13.3821,26.556343910187,-0.39,0.29,10595,17,0.0016
2022_1_16_-3.8308_13.3821,30.403741217618474,-0.39,0.29,12131,19,0.0016
2022_1_16_-3.8308_13.3821,31.4145096488896,-0.39,0.29,12534,20,0.0016
2022_1_16_-3.8308_13.3821,30.069240394251967,-0.227,0.258,11997,19,0.0016
2022_1_16_-3.8308_13.3821,17.089760964007795,-0.227,0.258,6818,11,0.0016
2022_1_16_-3.8308_13.3821,0.488145652416997,-1.056,0.257,194,0,0.0016
2022_1_16_-3.8308_13.3821,20.50836649410396,-1.056,0.257,8182,13,0.0016
2022_1_16_-3.8308_13.3821,21.03903890374887,-0.667,0.274,5617,9,0.0016
2022_1_16_-3.8308_13.3821,21.147160621677354,-0.667,0.274,5646,9,0.0016
2022_1_16_-3.8308_13.3821,22.95401899875259,-0.57,0.301,9158,15,0.0016
2022_1_16_-3.8308_13.3821,22.961213839497333,-0.57,0.301,9161,15,0.0016
2022_1_16_-3.8308_13.3821,24.1500279722782,-0.57,0.301,9635,15,0.0016
2022_1_16_-3.8308_13.3821,23.377082046455765,-0.57,0.301,9327,15,0.0016
2022_1_16_-3.8308_13.3821,24.92529568536088,-0.562,0.266,9945,16,0.0016
2022_1_16_-3.8308_13.3821,31.970814799775532,-0.562,0.266,12756,20,0.0016
2022_1_16_-3.8308_13.3821,40.78739694614799,-0.562,0.266,16274,26,0.0016
2022_1_16_-3.8308_13.3821,43.67881850840919,-0.562,0.266,17427,28,0.0016
2022_1_16_-3.8308_13.3821,42.661949932946506,-0.407,0.29,17022,27,0.0016
2022_1_16_-3.8308_13.3821,41.5954801523845,-0.407,0.29,16596,27,0.0016
2022_1_16_-3.8308_13.3821,38.71211735171568,-0.407,0.29,15446,25,0.0016
2022_1_16_-3.8308_13.3821,35.290005416028656,-0.407,0.29,14080,23,0.0016
2022_1_16_-3.8308_13.3821,33.41838503552381,-0.407,0.29,13333,21,0.0016
2022_1_16_-3.8308_13.3821,29.044961267480783,-0.39,0.29,11588,19,0.0016
2022_1_16_-3.8308_13.3821,23.987673286159147,-0.39,0.29,9571,15,0.0016
2022_1_16_-3.8308_13.3821,22.393199386027543,-0.39,0.29,8934,14,0.0016
2022_1_16_-3.8308_13.3821,22.299435290033045,-0.227,0.258,8897,14,0.0016
2022_1_16_-3.8308_13.3821,19.58088922714052,-0.227,0.258,7812,13,0.0016
2022_1_16_-3.8308_13.3821,0.007281576367069,-0.227,0.258,2,0,0.0016
2022_1_16_-3.8308_13.3821,3.882351164065029,-1.056,0.257,1549,2,0.0016
2022_1_16_-3.8308_13.3821,19.55054975769232,-1.056,0.257,7800,12,0.0016
2022_1_16_-3.8308_13.3821,22.082993645083025,-0.667,0.274,5896,9,0.0016
2022_1_16_-3.8308_13.3821,22.03106738989535,-0.667,0.274,5882,9,0.0016
2022_1_16_-3.8308_13.3821,24.5662666168398,-0.57,0.301,9801,16,0.0016
2022_1_16_-3.8308_13.3821,25.858708155743336,-0.57,0.301,10317,17,0.0016
2022_1_16_-3.8308_13.3821,25.30354182532418,-0.57,0.301,10096,16,0.0016
2022_1_16_-3.8308_13.3821,25.699316908864716,-0.57,0.301,10254,16,0.0016
2022_1_16_-3.8308_13.3821,29.15067581704537,-0.495,0.261,11631,19,0.0016
2022_1_16_-3.8308_13.3821,42.38173873225647,-0.562,0.266,16910,27,0.0016
2022_1_16_-3.8308_13.3821,51.95177371654073,-0.562,0.266,20728,33,0.0016
2022_1_16_-3.8308_13.3821,100.17118776003372,-0.562,0.266,39968,64,0.0016
2022_1_16_-3.8308_13.3821,87.79894039254607,-0.407,0.29,35031,56,0.0016
2022_1_16_-3.8308_13.3821,47.89908936947463,-0.407,0.29,19111,31,0.0016
2022_1_16_-3.8308_13.3821,98.86092172202972,-0.407,0.29,39445,63,0.0016
2022_1_16_-3.8308_13.3821,69.98154814460608,-0.407,0.29,27922,45,0.0016
2022_1_16_-3.8308_13.3821,40.54473546127375,-0.657,0.262,10825,17,0.0016
2022_1_16_-3.8308_13.3821,33.61008067794952,-0.657,0.262,8973,14,0.0016
2022_1_16_-3.8308_13.3821,24.14285377343094,-0.203,0.261,9632,15,0.0016
2022_1_16_-3.8308_13.3821,22.25646192679508,-0.203,0.261,8880,14,0.0016
2022_1_16_-3.8308_13.3821,22.127058830481744,-0.203,0.261,8828,14,0.0016
2022_1_16_-3.8308_13.3821,20.40163753128724,-0.227,0.258,8140,13,0.0016
2022_1_16_-3.8308_13.3821,1.783992202372166,-0.227,0.258,711,1,0.0016
2022_1_16_-3.8308_13.3821,6.64152285043233,-1.056,0.257,2649,4,0.0016
2022_1_16_-3.8308_13.3821,22.364633940688417,-1.056,0.257,8923,14,0.0016
2022_1_16_-3.8308_13.3821,22.950726506128557,-0.667,0.274,6127,10,0.0016
2022_1_16_-3.8308_13.3821,25.541234723748328,-0.667,0.274,6819,11,0.0016
2022_1_16_-3.8308_13.3821,31.315595432536853,-0.448,0.319,12494,20,0.0016
2022_1_16_-3.8308_13.3821,33.920672868287404,-0.448,0.319,13534,22,0.0016
2022_1_16_-3.8308_13.3821,35.0656801224256,-0.448,0.319,13991,22,0.0016
2022_1_16_-3.8308_13.3821,32.03172269878329,-0.495,0.261,12780,20,0.0016
2022_1_16_-3.8308_13.3821,37.00964406453401,-0.495,0.261,14766,24,0.0016
2022_1_16_-3.8308_13.3821,48.51488897801946,-0.495,0.261,19357,31,0.0016
2022_1_16_-3.8308_13.3821,104.2235398905636,0.182,0.34,56801,91,0.0016
2022_1_16_-3.8308_13.3821,226.507106199048,0.182,0.34,123446,198,0.0016
2022_1_16_-3.8308_13.3821,211.16019720693035,-0.92,0.263,56379,90,0.0016
2022_1_16_-3.8308_13.3821,53.12989761592307,-0.92,0.263,14185,23,0.0016
2022_1_16_-3.8308_13.3821,122.77980720715978,-0.92,0.263,32782,52,0.0016
2022_1_16_-3.8308_13.3821,102.35241022853204,-0.657,0.262,27328,44,0.0016
2022_1_16_-3.8308_13.3821,41.41155574238317,-0.657,0.262,11056,18,0.0016
2022_1_16_-3.8308_13.3821,34.07409930506986,-0.657,0.262,9097,15,0.0016
2022_1_16_-3.8308_13.3821,24.535573984526472,-0.203,0.261,9789,16,0.0016
2022_1_16_-3.8308_13.3821,22.14864844542897,-0.203,0.261,8837,14,0.0016
2022_1_16_-3.8308_13.3821,18.41561319957624,-0.203,0.261,7347,12,0.0016
2022_1_16_-3.8308_13.3821,14.32564645091819,-0.203,0.261,5715,9,0.0016
2022_1_16_-3.8308_13.3821,3.485557376024338,-0.203,0.261,1390,2,0.0016
2022_1_16_-3.8308_13.3821,10.358273156552574,-1.056,0.257,4132,7,0.0016
2022_1_16_-3.8308_13.3821,33.65912488672978,-0.667,0.274,8986,14,0.0016
2022_1_16_-3.8308_13.3821,34.70277457982709,-0.448,0.319,13846,22,0.0016
2022_1_16_-3.8308_13.3821,38.442417520820975,-0.448,0.319,15338,25,0.0016
2022_1_16_-3.8308_13.3821,40.892350504016,-0.448,0.319,16316,26,0.0016
2022_1_16_-3.8308_13.3821,41.46999368682529,-0.448,0.319,16546,26,0.0016
2022_1_16_-3.8308_13.3821,39.2420619224192,-0.495,0.261,15657,25,0.0016
2022_1_16_-3.8308_13.3821,41.89791064447239,-0.495,0.261,16717,27,0.0016
2022_1_16_-3.8308_13.3821,62.264554384173465,-0.495,0.261,24843,40,0.0016
2022_1_16_-3.8308_13.3821,175.78587692140795,0.182,0.34,95803,153,0.0016
2022_1_16_-3.8308_13.3821,215.3355200798242,0.182,0.34,117357,188,0.0016
2022_1_16_-3.8308_13.3821,164.14275641242975,-0.92,0.263,43826,70,0.0016
2022_1_16_-3.8308_13.3821,51.368404825608415,-0.92,0.263,13715,22,0.0016
2022_1_16_-3.8308_13.3821,141.96069400276497,-0.92,0.263,37903,61,0.0016
2022_1_16_-3.8308_13.3821,81.86798647385687,-0.657,0.262,21858,35,0.0016
2022_1_16_-3.8308_13.3821,40.57618494646825,-0.657,0.262,10833,17,0.0016
2022_1_16_-3.8308_13.3821,30.914983177934456,-0.657,0.262,8254,13,0.0016
2022_1_16_-3.8308_13.3821,22.980576407282317,-0.203,0.261,9169,15,0.0016
2022_1_16_-3.8308_13.3821,20.96008895785828,-0.203,0.261,8363,13,0.0016
2022_1_16_-3.8308_13.3821,15.891573466234744,-0.203,0.261,6340,10,0.0016
2022_1_16_-3.8308_13.3821,11.841606794232364,-0.203,0.261,4724,8,0.0016
2022_1_16_-3.8308_13.3821,3.121207330228989,-0.203,0.261,1245,2,0.0016
2022_1_16_-3.8308_13.3821,70.19572717195608,-0.448,0.319,28008,45,0.0016
2022_1_16_-3.8308_13.3821,88.58283634087769,-0.448,0.319,35344,57,0.0016
2022_1_16_-3.8308_13.3821,44.19070097160433,-0.495,0.261,17632,28,0.0016
2022_1_16_-3.8308_13.3821,44.38899059292741,-0.495,0.261,17711,28,0.0016
2022_1_16_-3.8308_13.3821,70.76106483138835,-0.495,0.261,28233,45,0.0016
2022_1_16_-3.8308_13.3821,206.02509630307205,0.182,0.34,112283,180,0.0016
2022_1_16_-3.8308_13.3821,145.78722921529496,0.182,0.34,79454,127,0.0016
2022_1_16_-3.8308_13.3821,62.76687463466033,-0.92,0.263,16758,27,0.0016
2022_1_16_-3.8308_13.3821,47.76682119103006,-0.92,0.263,12753,20,0.0016
2022_1_16_-3.8308_13.3821,76.28848840891997,-0.92,0.263,20369,33,0.0016
2022_1_16_-3.8308_13.3821,52.1778322926592,-0.657,0.262,13931,22,0.0016
2022_1_16_-3.8308_13.3821,40.11707173460828,-0.657,0.262,10711,17,0.0016
2022_1_16_-3.8308_13.3821,29.432066474754365,-0.657,0.262,7858,13,0.0016
2022_1_16_-3.8308_13.3821,22.188912643595057,-0.203,0.261,8853,14,0.0016
2022_1_16_-3.8308_13.3821,20.03889619911065,-0.203,0.261,7995,13,0.0016
2022_1_16_-3.8308_13.3821,15.672914110805472,-0.203,0.261,6253,10,0.0016
2022_1_16_-3.8308_13.3821,11.202660922698511,-0.203,0.261,4469,7,0.0016
2022_1_16_-3.8308_13.3821,1.688284643278014,-0.203,0.261,673,1,0.0016
2022_1_16_-3.8308_13.3821,64.54996573152485,-0.495,0.261,25755,41,0.0016
2022_1_16_-3.8308_13.3821,70.21662988468185,0.182,0.34,38268,61,0.0016
2022_1_16_-3.8308_13.3821,59.98169485675691,0.182,0.34,32690,52,0.0016
2022_1_16_-3.8308_13.3821,43.079828175429526,-0.92,0.263,11502,18,0.0016
2022_1_16_-3.8308_13.3821,38.72015134020353,-0.92,0.263,10338,17,0.0016
2022_1_16_-3.8308_13.3821,40.97891686747162,-0.517,0.266,16350,26,0.0016
2022_1_16_-3.8308_13.3821,41.93875581828628,-0.517,0.266,16733,27,0.0016
2022_1_16_-3.8308_13.3821,39.20317499400255,-0.517,0.266,15642,25,0.0016
2022_1_16_-3.8308_13.3821,30.281860778262708,-0.517,0.266,12082,19,0.0016
2022_1_16_-3.8308_13.3821,22.25297085658328,-0.203,0.261,8878,14,0.0016
2022_1_16_-3.8308_13.3821,21.048067144254755,-0.203,0.261,8398,13,0.0016
2022_1_16_-3.8308_13.3821,17.667298025249508,-0.203,0.261,7049,11,0.0016
2022_1_16_-3.8308_13.3821,11.149452906623049,-0.203,0.261,4448,7,0.0016
2022_1_16_-3.8308_13.3821,0.069413935378366,-0.215,0.256,27,0,0.0016
2022_1_16_-3.8308_13.3821,38.61491543215032,-0.517,0.266,15407,25,0.0016
2022_1_16_-3.8308_13.3821,34.324046494603884,-0.517,0.266,13695,22,0.0016
2022_1_16_-3.8308_13.3821,23.374286942016894,-0.517,0.266,9326,15,0.0016
2022_1_16_-3.8308_13.3821,20.828891214354705,-0.203,0.261,8310,13,0.0016
2022_1_16_-3.8308_13.3821,19.27814617433867,-0.203,0.261,7691,12,0.0016
2022_1_16_-3.8308_13.3821,7.831445396030135,-0.215,0.256,3124,5,0.0016
2022_1_16_-3.8308_13.3821,22.674098062074897,-0.517,0.266,9046,14,0.0016
2022_1_16_-3.8308_13.3821,21.010100047891694,-0.517,0.266,8383,13,0.0016
2022_1_16_-3.8308_13.3821,18.38683901201536,-0.215,0.256,7336,12,0.0016
2022_1_16_-3.8308_13.3821,3.004251551435823,-0.215,0.256,1198,2,0.0016
2022_1_16_-3.8308_13.3821,21.62346673538174,-0.517,0.266,8627,14,0.0016
2022_1_16_-3.8308_13.3821,11.976141446316376,-0.215,0.256,4778,8,0.0016
2022_1_16_-3.8308_13.3821,1.361796355040087,-0.215,0.256,543,1,0.0016
2021_7_25_-3.766_13.5025,6.263519198793206,-0.081,0.255,3413,5,0.0016
2021_7_25_-3.766_13.5025,12.85565855768497,-0.081,0.255,7006,11,0.0016
2021_7_25_-3.766_13.5025,0.419307419260216,-0.081,0.255,228,0,0.0016
