space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2022_1_26_0.8333_11.1574,24.534937323679884,-0.032,0.278,9764,16,0.0016
2022_1_26_0.8333_11.1574,28.128291731476786,-0.032,0.278,11195,18,0.0016
2022_1_26_0.8333_11.1574,18.429444663646944,-0.275,0.279,5178,8,0.0016
2022_1_26_0.8333_11.1574,0.902696984783768,-0.275,0.279,253,0,0.0016
2022_1_26_0.8333_11.1574,3.407524241478253,-0.665,0.281,613,1,0.0016
2022_1_26_0.8333_11.1574,22.34960770923701,-0.665,0.281,4022,6,0.0016
2022_1_26_0.8333_11.1574,22.307571876558388,-0.665,0.281,4015,6,0.0016
2022_1_26_0.8333_11.1574,22.479782950613696,-0.656,0.303,4046,6,0.0016
2022_1_26_0.8333_11.1574,24.073016792667133,-0.656,0.303,4333,7,0.0016
2022_1_26_0.8333_11.1574,24.6036660089337,-0.656,0.303,4428,7,0.0016
2022_1_26_0.8333_11.1574,24.44643264695132,-0.656,0.303,4400,7,0.0016
2022_1_26_0.8333_11.1574,24.03441877555609,-0.032,0.278,9565,15,0.0016
2022_1_26_0.8333_11.1574,15.786293349702593,-0.032,0.278,6282,10,0.0016
2022_1_26_0.8333_11.1574,5.065071412881464,-0.032,0.278,2015,3,0.0016
2022_1_26_0.8333_11.1574,5.273066041250922,-0.665,0.281,949,2,0.0016
2022_1_26_0.8333_11.1574,10.39052508569073,-0.626,0.278,1870,3,0.0016
2022_1_26_0.8333_11.1574,12.721378095086846,-0.626,0.278,2289,4,0.0016
2022_1_26_0.8333_11.1574,13.879756423653008,-0.697,0.277,2498,4,0.0016
2022_1_26_0.8333_11.1574,12.655667207095007,-0.697,0.277,2278,4,0.0016
2022_1_26_0.8333_11.1574,8.64126695746722,-0.697,0.277,1555,2,0.0016
2022_1_26_0.8333_11.1574,2.448039305224458,-0.517,0.277,687,1,0.0016
2020_5_11_0.5875_11.3512,0.573693985598405,-0.648,0.283,103,0,0.0016
2020_5_11_0.5875_11.3512,7.848370425181175,-0.648,0.283,1412,2,0.0016
2020_5_11_0.5875_11.3512,0.712152666780825,-0.648,0.283,128,0,0.0016
2020_5_11_0.5875_11.3512,12.652430813786316,-0.648,0.283,2277,4,0.0016
2020_5_11_0.5875_11.3512,25.150451396290503,-0.648,0.283,4527,7,0.0016
2020_5_11_0.5875_11.3512,28.994811396702897,-0.648,0.283,5219,8,0.0016
2020_5_11_0.5875_11.3512,2.681705460399016,-0.648,0.283,482,1,0.0016
2020_5_11_0.5875_11.3512,20.4445690685699,-0.648,0.283,3680,6,0.0016
2020_5_11_0.5875_11.3512,29.22195425311812,-0.648,0.283,5259,8,0.0016
2020_5_11_0.5875_11.3512,28.781135470641253,-0.648,0.283,5180,8,0.0016
2020_5_11_0.5875_11.3512,29.156861611531063,-0.648,0.283,5248,8,0.0016
2020_5_11_0.5875_11.3512,3.333333121566894,-0.648,0.283,599,1,0.0016
2020_5_11_0.5875_11.3512,16.465693977527096,-0.648,0.283,2963,5,0.0016
2020_5_11_0.5875_11.3512,22.52650809821884,-0.648,0.283,4054,6,0.0016
2020_5_11_0.5875_11.3512,29.126778770412347,-0.648,0.283,5242,8,0.0016
2020_5_11_0.5875_11.3512,29.65216303729842,-0.648,0.283,5337,9,0.0016
2020_5_11_0.5875_11.3512,30.04276769811273,-0.648,0.283,5407,9,0.0016
2020_5_11_0.5875_11.3512,31.40569778888524,-0.648,0.283,5653,9,0.0016
2020_5_11_0.5875_11.3512,1.807410249870098,-0.665,0.284,325,1,0.0016
2020_5_11_0.5875_11.3512,16.67223955916353,-0.648,0.283,3001,5,0.0016
2020_5_11_0.5875_11.3512,18.306816578106087,-0.648,0.283,3295,5,0.0016
2020_5_11_0.5875_11.3512,20.40897346846632,-0.648,0.283,3673,6,0.0016
2020_5_11_0.5875_11.3512,27.640719419135973,-0.648,0.283,4975,8,0.0016
2020_5_11_0.5875_11.3512,30.91499246491077,-0.648,0.283,5564,9,0.0016
2020_5_11_0.5875_11.3512,31.903946685920587,-0.648,0.283,5742,9,0.0016
2020_5_11_0.5875_11.3512,32.89819213635251,-0.648,0.283,5921,9,0.0016
2020_5_11_0.5875_11.3512,13.606751047125352,-0.665,0.284,2449,4,0.0016
2020_5_11_0.5875_11.3512,18.89680882348812,-0.648,0.283,3401,5,0.0016
2020_5_11_0.5875_11.3512,18.94714937649006,-0.648,0.283,3410,5,0.0016
2020_5_11_0.5875_11.3512,19.565992416755503,-0.648,0.283,3521,6,0.0016
2020_5_11_0.5875_11.3512,25.314990730557344,-0.648,0.283,4556,7,0.0016
2020_5_11_0.5875_11.3512,30.95291834476261,-0.648,0.283,5571,9,0.0016
2020_5_11_0.5875_11.3512,32.20138415189349,-0.648,0.283,5796,9,0.0016
2020_5_11_0.5875_11.3512,33.30196443358943,-0.648,0.283,5994,10,0.0016
2020_5_11_0.5875_11.3512,34.25743198066171,-0.706,0.277,6166,10,0.0016
2020_5_11_0.5875_11.3512,3.69120401379029,-0.665,0.284,664,1,0.0016
2020_5_11_0.5875_11.3512,19.19284511028424,-0.665,0.284,3454,6,0.0016
2020_5_11_0.5875_11.3512,18.762728025692624,-0.648,0.283,3377,5,0.0016
2020_5_11_0.5875_11.3512,18.92279842390076,-0.648,0.283,3406,5,0.0016
2020_5_11_0.5875_11.3512,19.98459047192861,-0.648,0.283,3597,6,0.0016
2020_5_11_0.5875_11.3512,23.02727253412291,-0.648,0.283,4144,7,0.0016
2020_5_11_0.5875_11.3512,30.41485577742384,-0.648,0.283,5474,9,0.0016
2020_5_11_0.5875_11.3512,33.06981894502289,-0.706,0.277,5952,10,0.0016
2020_5_11_0.5875_11.3512,35.01947914111655,-0.706,0.277,6303,10,0.0016
2020_5_11_0.5875_11.3512,36.61333506637053,-0.706,0.277,6590,11,0.0016
2020_5_11_0.5875_11.3512,10.88358379664366,-0.665,0.284,1959,3,0.0016
2020_5_11_0.5875_11.3512,17.81107166547021,-0.665,0.284,3205,5,0.0016
2020_5_11_0.5875_11.3512,18.275702901640663,-0.334,0.278,5135,8,0.0016
2020_5_11_0.5875_11.3512,19.03406699036753,-0.334,0.278,5348,9,0.0016
2020_5_11_0.5875_11.3512,19.618179087611,-0.334,0.278,5512,9,0.0016
2020_5_11_0.5875_11.3512,20.96014796295547,-0.334,0.278,5889,9,0.0016
2020_5_11_0.5875_11.3512,30.300407982158035,-0.706,0.277,5454,9,0.0016
2020_5_11_0.5875_11.3512,34.639494368083504,-0.706,0.277,6235,10,0.0016
2020_5_11_0.5875_11.3512,34.88765800178641,-0.706,0.277,6279,10,0.0016
2020_5_11_0.5875_11.3512,37.05989513137487,-0.706,0.277,6670,11,0.0016
2020_5_11_0.5875_11.3512,15.219714815001163,-0.665,0.284,2739,4,0.0016
2020_5_11_0.5875_11.3512,17.941637098966396,-0.334,0.278,5041,8,0.0016
2020_5_11_0.5875_11.3512,18.115003339905837,-0.334,0.278,5090,8,0.0016
2020_5_11_0.5875_11.3512,19.39256331030584,-0.334,0.278,5449,9,0.0016
2020_5_11_0.5875_11.3512,19.90707340829641,-0.334,0.278,5593,9,0.0016
2020_5_11_0.5875_11.3512,22.75276835525264,-0.334,0.278,6393,10,0.0016
2020_5_11_0.5875_11.3512,29.796675775631076,-0.706,0.277,5363,9,0.0016
2020_5_11_0.5875_11.3512,35.10693752904945,-0.706,0.277,6319,10,0.0016
2020_5_11_0.5875_11.3512,36.64101671842356,-0.706,0.277,6595,11,0.0016
2020_5_11_0.5875_11.3512,42.305591928322464,-0.706,0.277,7615,12,0.0016
2020_5_11_0.5875_11.3512,47.801540680651534,-0.706,0.277,8604,14,0.0016
2020_5_11_0.5875_11.3512,0.730280983830792,-0.665,0.284,131,0,0.0016
2020_5_11_0.5875_11.3512,18.241012675985,-0.334,0.278,5125,8,0.0016
2020_5_11_0.5875_11.3512,18.59635880334481,-0.334,0.278,5225,8,0.0016
2020_5_11_0.5875_11.3512,18.85823464180205,-0.334,0.278,5299,8,0.0016
2020_5_11_0.5875_11.3512,19.71669631719441,-0.334,0.278,5540,9,0.0016
2020_5_11_0.5875_11.3512,24.765715521133263,-0.334,0.278,6959,11,0.0016
2020_5_11_0.5875_11.3512,31.874300408147253,-0.334,0.278,8956,14,0.0016
2020_5_11_0.5875_11.3512,35.87162742347542,-0.706,0.277,6456,10,0.0016
2020_5_11_0.5875_11.3512,37.69774844006415,-0.706,0.277,6785,11,0.0016
2020_5_11_0.5875_11.3512,43.09557938323745,-0.706,0.277,7757,12,0.0016
2020_5_11_0.5875_11.3512,2.193464548350498,-0.001,0.289,872,1,0.0016
2020_5_11_0.5875_11.3512,19.376983586176944,-0.334,0.278,5444,9,0.0016
2020_5_11_0.5875_11.3512,19.190564120254983,-0.334,0.278,5392,9,0.0016
2020_5_11_0.5875_11.3512,21.451753958839877,-0.334,0.278,6027,10,0.0016
2020_5_11_0.5875_11.3512,25.26497725957883,-0.334,0.278,7099,11,0.0016
2020_5_11_0.5875_11.3512,30.786908942708838,-0.334,0.278,8651,14,0.0016
2020_5_11_0.5875_11.3512,35.31103307964151,-0.334,0.278,9922,16,0.0016
2020_5_11_0.5875_11.3512,1.970546568292675,-0.001,0.289,784,1,0.0016
2020_5_11_0.5875_11.3512,21.80932415759589,-0.001,0.289,8680,14,0.0016
2020_5_11_0.5875_11.3512,24.99180555862807,-0.628,0.274,4498,7,0.0016
2020_5_11_0.5875_11.3512,29.24059787633041,-0.334,0.278,8216,13,0.0016
2020_5_11_0.5875_11.3512,30.48865041267208,-0.334,0.278,8567,14,0.0016
2020_5_11_0.5875_11.3512,35.21643697289115,-0.334,0.278,9895,16,0.0016
2020_5_11_0.5875_11.3512,0.239331052048588,-0.001,0.289,95,0,0.0016
2020_5_11_0.5875_11.3512,28.88910714734511,-0.001,0.289,11497,18,0.0016
2020_5_11_0.5875_11.3512,32.26716014737528,-0.628,0.274,5808,9,0.0016
2020_5_11_0.5875_11.3512,32.177216899824614,-0.628,0.274,5791,9,0.0016
2020_5_11_0.5875_11.3512,32.035622577230875,-0.646,0.289,5766,9,0.0016
2020_5_11_0.5875_11.3512,26.620212441093432,-0.001,0.289,10594,17,0.0016
2020_5_11_0.5875_11.3512,34.597424095491746,-0.628,0.274,6227,10,0.0016
2020_5_11_0.5875_11.3512,33.66014862907341,-0.628,0.274,6058,10,0.0016
2020_5_11_0.5875_11.3512,34.182282352796065,-0.646,0.289,6152,10,0.0016
2020_5_11_0.5875_11.3512,36.5759337229131,-0.646,0.289,6583,11,0.0016
2020_5_11_0.5875_11.3512,16.901276473408114,-0.001,0.289,6726,11,0.0016
2020_5_11_0.5875_11.3512,36.29057803173296,-0.628,0.274,6532,10,0.0016
2020_5_11_0.5875_11.3512,37.81697973051433,-0.628,0.274,6807,11,0.0016
2020_5_11_0.5875_11.3512,38.60650512359975,-0.646,0.289,6949,11,0.0016
2020_5_11_0.5875_11.3512,38.411295725947454,-0.646,0.289,6914,11,0.0016
2020_5_11_0.5875_11.3512,47.216870657290805,-0.646,0.289,8499,14,0.0016
2020_5_11_0.5875_11.3512,2.836390047737259,-0.001,0.289,1128,2,0.0016
2020_5_11_0.5875_11.3512,38.9496922323041,-0.628,0.274,7010,11,0.0016
2020_5_11_0.5875_11.3512,41.81018338088696,-0.628,0.274,7525,12,0.0016
2020_5_11_0.5875_11.3512,40.878493064330485,-0.646,0.289,7358,12,0.0016
2020_5_11_0.5875_11.3512,38.43269843518657,-0.646,0.289,6917,11,0.0016
2020_5_11_0.5875_11.3512,37.12061061842677,-0.646,0.289,6681,11,0.0016
2020_5_11_0.5875_11.3512,18.009583943308357,-0.483,0.273,5060,8,0.0016
2020_5_11_0.5875_11.3512,44.72061792965592,-0.483,0.273,12566,20,0.0016
2020_5_11_0.5875_11.3512,43.00978619114149,0.182,0.289,17117,27,0.0016
2020_5_11_0.5875_11.3512,36.89055129705696,0.182,0.289,14682,23,0.0016
2020_5_11_0.5875_11.3512,37.09980970101908,0.182,0.289,14765,24,0.0016
2020_5_11_0.5875_11.3512,0.144461524419051,-0.483,0.273,40,0,0.0016
2020_5_11_0.5875_11.3512,34.45634029245076,-0.483,0.273,9682,15,0.0016
2020_5_11_0.5875_11.3512,52.02629438480341,0.182,0.289,20706,33,0.0016
2020_5_11_0.5875_11.3512,48.76809699565498,0.182,0.289,19409,31,0.0016
2020_5_11_0.5875_11.3512,39.76957759835899,0.182,0.289,15828,25,0.0016
2020_5_11_0.5875_11.3512,1.557430029836771,-0.483,0.273,437,1,0.0016
2020_5_11_0.5875_11.3512,41.69540901895131,0.182,0.289,16594,27,0.0016
2020_5_11_0.5875_11.3512,52.77991857113496,0.182,0.289,21006,34,0.0016
2020_5_11_0.5875_11.3512,44.56934666610744,0.182,0.289,17738,28,0.0016
2020_5_11_0.5875_11.3512,0.515334708879581,-0.369,0.27,144,0,0.0016
2020_5_11_0.5875_11.3512,24.00360860394451,-0.369,0.27,6745,11,0.0016
2020_5_11_0.5875_11.3512,36.34620185544268,-0.369,0.27,10213,16,0.0016
2020_5_11_0.5875_11.3512,3.736610689235936,-0.369,0.27,1049,2,0.0016
2020_5_11_0.5875_11.3512,8.918520952741597,-0.369,0.27,2506,4,0.0016
2020_5_11_0.5875_11.3512,14.235706860125251,-0.561,0.291,4000,6,0.0016
2020_5_11_0.5875_11.3512,16.391557423492067,-0.561,0.291,4606,7,0.0016
2020_5_11_0.5875_11.3512,17.68580041804554,-0.561,0.291,4969,8,0.0016
2020_5_11_0.5875_11.3512,15.789268194491642,-0.561,0.291,4436,7,0.0016
2020_5_11_0.5875_11.3512,9.29608186959172,-0.561,0.291,2612,4,0.0016
2020_5_11_0.5875_11.3512,5.091348896395495,-0.371,0.281,1430,2,0.0016
2020_5_11_0.5875_11.3512,0.953716765989989,-0.371,0.281,267,0,0.0016
2020_5_11_0.5875_11.3512,27.64222217249186,-0.561,0.291,7767,12,0.0016
2020_5_11_0.5875_11.3512,25.213422624152983,-0.561,0.291,7084,11,0.0016
2020_5_11_0.5875_11.3512,22.873662553403697,-0.561,0.291,6427,10,0.0016
2020_5_11_0.5875_11.3512,21.749438464260205,-0.561,0.291,6111,10,0.0016
2020_5_11_0.5875_11.3512,18.62150879503931,-0.561,0.291,5232,8,0.0016
2020_5_11_0.5875_11.3512,14.938538863117977,-0.561,0.291,4197,7,0.0016
2020_5_11_0.5875_11.3512,13.668084137744543,-0.561,0.291,3840,6,0.0016
2020_5_11_0.5875_11.3512,8.446114753529388,-0.561,0.291,2373,4,0.0016
2020_5_11_0.5875_11.3512,1.443981491221662,-0.371,0.281,405,1,0.0016
2020_5_11_0.5875_11.3512,28.460240402360064,-0.561,0.291,7997,13,0.0016
2020_5_11_0.5875_11.3512,26.999346648437,-0.561,0.291,7586,12,0.0016
2020_5_11_0.5875_11.3512,24.07790242088089,-0.561,0.291,6765,11,0.0016
2020_5_11_0.5875_11.3512,22.957438895638266,-0.561,0.291,6451,10,0.0016
2020_5_11_0.5875_11.3512,20.42277610892505,-0.561,0.291,5738,9,0.0016
2020_5_11_0.5875_11.3512,15.297556131209818,-0.561,0.291,4298,7,0.0016
2020_5_11_0.5875_11.3512,14.245515903658973,-0.561,0.291,4002,6,0.0016
2020_5_11_0.5875_11.3512,13.95859888621422,-0.561,0.291,3922,6,0.0016
2020_5_11_0.5875_11.3512,13.066420426569303,-0.561,0.291,3671,6,0.0016
2020_5_11_0.5875_11.3512,4.597939200401767,-0.561,0.291,1292,2,0.0016
2020_5_11_0.5875_11.3512,30.08476387805923,-0.561,0.291,8453,14,0.0016
2020_5_11_0.5875_11.3512,27.016077225532253,-0.561,0.291,7591,12,0.0016
2020_5_11_0.5875_11.3512,24.742905052726734,-0.561,0.291,6952,11,0.0016
2020_5_11_0.5875_11.3512,23.23930952763745,-0.561,0.291,6530,10,0.0016
2020_5_11_0.5875_11.3512,17.703340607946505,-0.561,0.291,4974,8,0.0016
2020_5_11_0.5875_11.3512,14.782055858305515,-0.561,0.291,4153,7,0.0016
2020_5_11_0.5875_11.3512,13.927498065131212,-0.561,0.291,3913,6,0.0016
2020_5_11_0.5875_11.3512,13.891542603690256,-0.561,0.291,3903,6,0.0016
2020_5_11_0.5875_11.3512,13.845301385585978,-0.561,0.291,3890,6,0.0016
2020_5_11_0.5875_11.3512,5.743249907132702,-0.561,0.291,1613,3,0.0016
2020_5_11_0.5875_11.3512,32.11751142174246,-0.561,0.291,9025,14,0.0016
2020_5_11_0.5875_11.3512,29.16665305327441,-0.561,0.291,8195,13,0.0016
2020_5_11_0.5875_11.3512,26.128959916907537,-0.561,0.291,7342,12,0.0016
2020_5_11_0.5875_11.3512,25.2698367261657,-0.561,0.291,7100,11,0.0016
2020_5_11_0.5875_11.3512,20.832991831217697,-0.561,0.291,5854,9,0.0016
2020_5_11_0.5875_11.3512,16.11350486542504,-0.561,0.291,4527,7,0.0016
2020_5_11_0.5875_11.3512,15.141186202739132,-0.561,0.291,4254,7,0.0016
2020_5_11_0.5875_11.3512,14.180655595472755,-0.561,0.291,3984,6,0.0016
2020_5_11_0.5875_11.3512,13.914747037673576,-0.561,0.291,3910,6,0.0016
2020_5_11_0.5875_11.3512,14.31795129309604,-0.389,0.276,4023,6,0.0016
2020_5_11_0.5875_11.3512,4.131601122249941,-0.389,0.276,1160,2,0.0016
2020_5_11_0.5875_11.3512,32.3588605866122,-0.561,0.291,9092,15,0.0016
2020_5_11_0.5875_11.3512,28.488891854317504,-0.561,0.291,8005,13,0.0016
2020_5_11_0.5875_11.3512,27.24194137066749,-0.561,0.291,7654,12,0.0016
2020_5_11_0.5875_11.3512,24.06853586652129,-0.561,0.291,6763,11,0.0016
2020_5_11_0.5875_11.3512,17.722575448646307,-0.561,0.291,4980,8,0.0016
2020_5_11_0.5875_11.3512,16.407668148627383,-0.561,0.291,4610,7,0.0016
2020_5_11_0.5875_11.3512,15.26565674624373,-0.561,0.291,4289,7,0.0016
2020_5_11_0.5875_11.3512,14.314319920749892,-0.389,0.276,4022,6,0.0016
2020_5_11_0.5875_11.3512,14.3687041270198,-0.389,0.276,4037,6,0.0016
2020_5_11_0.5875_11.3512,13.368594792008846,-0.384,0.276,3756,6,0.0016
2020_5_11_0.5875_11.3512,0.765837250216947,-0.384,0.276,215,0,0.0016
2020_5_11_0.5875_11.3512,35.77428569411259,-0.561,0.291,10052,16,0.0016
2020_5_11_0.5875_11.3512,31.750173279586207,-0.561,0.291,8921,14,0.0016
2020_5_11_0.5875_11.3512,29.075432789922843,-0.561,0.291,8170,13,0.0016
2020_5_11_0.5875_11.3512,26.975875494708365,-0.561,0.291,7580,12,0.0016
2020_5_11_0.5875_11.3512,20.13586053112086,-0.561,0.291,5658,9,0.0016
2020_5_11_0.5875_11.3512,16.493575003372765,-0.561,0.291,4634,7,0.0016
2020_5_11_0.5875_11.3512,15.547729431415926,-0.389,0.276,4368,7,0.0016
2020_5_11_0.5875_11.3512,14.684537728704203,-0.389,0.276,4126,7,0.0016
2020_5_11_0.5875_11.3512,14.281438332886156,-0.389,0.276,4013,6,0.0016
2020_5_11_0.5875_11.3512,14.46884737946908,-0.384,0.276,4065,7,0.0016
2020_5_11_0.5875_11.3512,6.63215952081385,-0.384,0.276,1863,3,0.0016
2020_5_11_0.5875_11.3512,36.858648521939216,-0.561,0.291,10357,17,0.0016
2020_5_11_0.5875_11.3512,35.05161476867032,-0.561,0.291,9849,16,0.0016
2020_5_11_0.5875_11.3512,30.611454693373496,-0.561,0.291,8601,14,0.0016
2020_5_11_0.5875_11.3512,29.00823256559813,-0.561,0.291,8151,13,0.0016
2020_5_11_0.5875_11.3512,24.41863518789625,-0.561,0.291,6861,11,0.0016
2020_5_11_0.5875_11.3512,17.345122761084493,-0.389,0.276,4873,8,0.0016
2020_5_11_0.5875_11.3512,15.739235159655356,-0.389,0.276,4422,7,0.0016
2020_5_11_0.5875_11.3512,14.905357130791655,-0.389,0.276,4188,7,0.0016
2020_5_11_0.5875_11.3512,14.408681610548136,-0.384,0.276,4048,6,0.0016
2020_5_11_0.5875_11.3512,14.02414685307649,-0.384,0.276,3940,6,0.0016
2020_5_11_0.5875_11.3512,12.27850168529086,-0.384,0.276,3450,6,0.0016
2020_5_11_0.5875_11.3512,0.026999988879878,-0.384,0.276,7,0,0.0016
2020_5_11_0.5875_11.3512,46.12296423119099,-0.561,0.291,12960,21,0.0016
2020_5_11_0.5875_11.3512,37.2129784824136,-0.561,0.291,10456,17,0.0016
2020_5_11_0.5875_11.3512,31.54855060593691,-0.561,0.291,8865,14,0.0016
2020_5_11_0.5875_11.3512,27.79519970059652,-0.389,0.276,7810,12,0.0016
2020_5_11_0.5875_11.3512,20.458584287824547,-0.389,0.276,5748,9,0.0016
2020_5_11_0.5875_11.3512,16.526904683788544,-0.389,0.276,4644,7,0.0016
2020_5_11_0.5875_11.3512,15.471526872269754,-0.389,0.276,4347,7,0.0016
2020_5_11_0.5875_11.3512,14.598082405717811,-0.384,0.276,4102,7,0.0016
2020_5_11_0.5875_11.3512,14.063955196550785,-0.384,0.276,3951,6,0.0016
2020_5_11_0.5875_11.3512,14.208698570489483,-0.384,0.276,3992,6,0.0016
2020_5_11_0.5875_11.3512,2.077211812158443,-0.384,0.276,583,1,0.0016
2020_5_11_0.5875_11.3512,53.55090430319951,-0.561,0.291,15047,24,0.0016
2020_5_11_0.5875_11.3512,75.97236405356746,-0.561,0.291,21348,34,0.0016
2020_5_11_0.5875_11.3512,57.29688448963968,-0.561,0.291,16100,26,0.0016
2020_5_11_0.5875_11.3512,46.1563920987172,-0.561,0.291,12969,21,0.0016
2020_5_11_0.5875_11.3512,36.26693489395437,-0.389,0.276,10191,16,0.0016
2020_5_11_0.5875_11.3512,30.538025280298367,-0.389,0.276,8581,14,0.0016
2020_5_11_0.5875_11.3512,26.820928298359306,-0.389,0.276,7536,12,0.0016
2020_5_11_0.5875_11.3512,18.56641750788203,-0.389,0.276,5217,8,0.0016
2020_5_11_0.5875_11.3512,15.538062402284185,-0.384,0.276,4366,7,0.0016
2020_5_11_0.5875_11.3512,15.333862566325935,-0.384,0.276,4308,7,0.0016
2020_5_11_0.5875_11.3512,14.350604754438304,-0.384,0.276,4032,6,0.0016
2020_5_11_0.5875_11.3512,14.380765369388165,-0.384,0.276,4040,6,0.0016
2020_5_11_0.5875_11.3512,4.597067890137121,-0.384,0.276,1291,2,0.0016
2020_5_11_0.5875_11.3512,47.175261295072005,-0.314,0.289,13256,21,0.0016
2020_5_11_0.5875_11.3512,54.10371639741972,-0.314,0.289,15203,24,0.0016
2020_5_11_0.5875_11.3512,66.45835209683953,-0.561,0.291,18674,30,0.0016
2020_5_11_0.5875_11.3512,74.24355792987619,-0.561,0.291,20862,33,0.0016
2020_5_11_0.5875_11.3512,94.44116083539193,-0.561,0.291,26537,42,0.0016
2020_5_11_0.5875_11.3512,86.90216155757285,-0.561,0.291,24419,39,0.0016
2020_5_11_0.5875_11.3512,57.56916774906019,-0.389,0.276,16176,26,0.0016
2020_5_11_0.5875_11.3512,45.11963477786849,-0.389,0.276,12678,20,0.0016
2020_5_11_0.5875_11.3512,31.6945034766128,-0.389,0.276,8906,14,0.0016
2020_5_11_0.5875_11.3512,29.495439508790923,-0.389,0.276,8288,13,0.0016
2020_5_11_0.5875_11.3512,22.183285291796064,-0.389,0.276,6233,10,0.0016
2020_5_11_0.5875_11.3512,16.468168920196952,-0.384,0.276,4627,7,0.0016
2020_5_11_0.5875_11.3512,15.252966865344796,-0.384,0.276,4286,7,0.0016
2020_5_11_0.5875_11.3512,14.51066742756971,-0.384,0.276,4077,7,0.0016
2020_5_11_0.5875_11.3512,14.287855383605354,-0.384,0.276,4014,6,0.0016
2020_5_11_0.5875_11.3512,5.774503830464703,-0.384,0.276,1622,3,0.0016
2020_5_11_0.5875_11.3512,44.21616023874143,-0.6,0.276,12424,20,0.0016
2020_5_11_0.5875_11.3512,54.186431063568165,-0.314,0.289,15226,24,0.0016
2020_5_11_0.5875_11.3512,58.3153999048153,-0.314,0.289,16386,26,0.0016
2020_5_11_0.5875_11.3512,67.22411927009186,-0.314,0.289,18889,30,0.0016
2020_5_11_0.5875_11.3512,73.76253858691234,-0.784,0.274,13277,21,0.0016
2020_5_11_0.5875_11.3512,87.84303841371795,-0.784,0.274,15811,25,0.0016
2020_5_11_0.5875_11.3512,93.0207049994983,-0.389,0.276,26138,42,0.0016
2020_5_11_0.5875_11.3512,61.45724428080582,-0.389,0.276,17269,28,0.0016
2020_5_11_0.5875_11.3512,47.40852215892641,-0.389,0.276,13321,21,0.0016
2020_5_11_0.5875_11.3512,32.224611756881615,-0.389,0.276,9055,14,0.0016
2020_5_11_0.5875_11.3512,30.35568695068571,-0.389,0.276,8529,14,0.0016
2020_5_11_0.5875_11.3512,25.56801125253628,-0.384,0.276,7184,11,0.0016
2020_5_11_0.5875_11.3512,17.428832320954204,-0.384,0.276,4897,8,0.0016
2020_5_11_0.5875_11.3512,16.014207155791787,-0.384,0.276,4499,7,0.0016
2020_5_11_0.5875_11.3512,14.463325580254343,-0.384,0.276,4064,7,0.0016
2020_5_11_0.5875_11.3512,14.469829446214018,-0.384,0.276,4066,7,0.0016
2020_5_11_0.5875_11.3512,5.610320486000799,-0.384,0.276,1576,3,0.0016
2020_5_11_0.5875_11.3512,38.03856094103404,-0.6,0.276,10688,17,0.0016
2020_5_11_0.5875_11.3512,52.1199423894056,-0.6,0.276,14645,23,0.0016
2020_5_11_0.5875_11.3512,58.006510984975584,-0.314,0.289,16299,26,0.0016
2020_5_11_0.5875_11.3512,60.66837443219363,-0.314,0.289,17047,27,0.0016
2020_5_11_0.5875_11.3512,63.72505204102717,-0.314,0.289,17906,29,0.0016
2020_5_11_0.5875_11.3512,69.42131486713883,-0.784,0.274,12495,20,0.0016
2020_5_11_0.5875_11.3512,73.65695077977878,-0.784,0.274,13258,21,0.0016
2020_5_11_0.5875_11.3512,76.13473591586235,-0.389,0.276,21393,34,0.0016
2020_5_11_0.5875_11.3512,73.34323419641501,-0.389,0.276,20609,33,0.0016
2020_5_11_0.5875_11.3512,41.50469728283673,-0.389,0.276,11662,19,0.0016
2020_5_11_0.5875_11.3512,34.0343755480446,-0.389,0.276,9563,15,0.0016
2020_5_11_0.5875_11.3512,31.129296372274368,-0.389,0.276,8747,14,0.0016
2020_5_11_0.5875_11.3512,27.86429689008314,-0.384,0.276,7829,13,0.0016
2020_5_11_0.5875_11.3512,19.381927801026688,-0.384,0.276,5446,9,0.0016
2020_5_11_0.5875_11.3512,16.518130647379234,-0.384,0.276,4641,7,0.0016
2020_5_11_0.5875_11.3512,15.32406238689401,-0.384,0.276,4306,7,0.0016
2020_5_11_0.5875_11.3512,14.6638396432278,-0.384,0.276,4120,7,0.0016
2020_5_11_0.5875_11.3512,3.966051589096975,-0.384,0.276,1114,2,0.0016
2020_5_11_0.5875_11.3512,50.442000050387534,-0.6,0.276,14174,23,0.0016
2020_5_11_0.5875_11.3512,58.37920001217395,-0.612,0.275,10508,17,0.0016
2020_5_11_0.5875_11.3512,60.37996378416073,-0.612,0.275,10868,17,0.0016
2020_5_11_0.5875_11.3512,57.745885961575794,-0.612,0.275,10394,17,0.0016
2020_5_11_0.5875_11.3512,61.54686171259768,-0.79,0.275,11078,18,0.0016
2020_5_11_0.5875_11.3512,65.43232085220778,-0.79,0.275,11777,19,0.0016
2020_5_11_0.5875_11.3512,64.74554596507971,-0.453,0.287,18193,29,0.0016
2020_5_11_0.5875_11.3512,62.02510317887089,-0.453,0.287,17429,28,0.0016
2020_5_11_0.5875_11.3512,46.31828730919343,-0.453,0.287,13015,21,0.0016
2020_5_11_0.5875_11.3512,36.462667593110965,-0.453,0.287,10246,16,0.0016
2020_5_11_0.5875_11.3512,31.88088842327565,-0.384,0.276,8958,14,0.0016
